bus_id;station_id;voltage;dc;symbol;country;under_construction;geometry
2377;2715;380;f;Substation;CZ;f;POINT(14.282227 49.958288)
2378;2716;220;f;Substation;CZ;f;POINT(14.468994 50.106488)
2379;2717;380;f;Substation;CZ;f;POINT(15.688477 49.532339)
2380;2718;220;f;Substation;CZ;f;POINT(15.633545 50.000678)
2381;2719;380;f;Substation;CZ;f;POINT(14.458008 50.590212)
2382;2720;220;f;Substation;CZ;f;POINT(15.281982 50.597186)
2383;2720;380;f;Substation;CZ;f;POINT(15.281982 50.597186)
2384;2721;380;f;Substation;CZ;f;POINT(15.743408 50.331436)
2385;2722;380;f;Substation;CZ;f;POINT(16.688232 49.894634)
2386;2723;380;f;Substation;CZ;f;POINT(16.347656 49.432413)
2387;2724;220;f;Substation;CZ;f;POINT(17.53418 49.453843)
2388;2724;380;f;Substation;CZ;f;POINT(17.53418 49.453843)
2389;2725;380;f;Substation;CZ;f;POINT(17.446289 49.239121)
2390;2726;380;f;Substation;CZ;f;POINT(17.545166 49.922935)
2391;2727;380;f;Substation;CZ;f;POINT(18.500977 49.61071)
2392;2728;220;f;Substation;CZ;f;POINT(18.303223 49.660517)
2393;2729;220;f;Brown coal/Lignite;CZ;f;POINT(12.601318 50.064192)
2394;2730;380;f;Brown coal/Lignite;CZ;f;POINT(13.677979 50.443513)
2395;2731;380;f;Brown coal/Lignite;CZ;f;POINT(14.556885 50.429518)
6824;7660;220;f;joint;#WERT!;;POINT(-8.99780299999999 38.959409)
6825;7661;220;f;joint;#WERT!;;POINT(-9.07423194322647 38.9411201610211)
2396;2733;220;f;Coal derived gas;CZ;f;POINT(12.645264 50.233152)
2397;2734;380;f;Substation;CZ;f;POINT(13.436279 50.233152)
2398;2736;380;f;Brown coal/Lignite;CZ;f;POINT(13.688965 50.562304)
2399;2737;380;f;Substation;CZ;f;POINT(17.896729 49.75288)
2400;2738;132;f;Substation;DK;f;POINT(9.51416000000001 55.015426)
2401;2738;220;f;Substation;DK;f;POINT(9.51416000000001 55.015426)
2402;2739;132;f;Substation;DK;f;POINT(9.29443400000001 55.072078)
2403;2739;220;f;Substation;DK;f;POINT(9.29443400000001 55.072078)
2404;2739;380;f;Substation;DK;f;POINT(9.29443400000001 55.072078)
2405;2740;;t;Converter Station;DK;f;POINT(9.558105 56.517079)
2406;2741;132;f;Substation;DK;f;POINT(9.26147499999999 56.909002)
2407;2742;132;f;Substation;DK;f;POINT(10.469971 57.462681)
2408;2743;132;f;Substation;DK;f;POINT(9.96460000000001 57.433124)
2409;2744;132;f;Substation;DK;f;POINT(10.393066 57.243394)
2410;2745;380;f;Converter Station;DK;f;POINT(10.217285 57.130277)
2411;2745;;t;Converter Station;DK;f;POINT(10.217285 57.130277)
2412;2746;380;f;Hard coal;DK;f;POINT(9.942627 57.183902)
2413;2747;132;f;Substation;DK;f;POINT(9.953613 57.034752)
2414;2748;132;f;Substation;DK;f;POINT(9.953613 56.746699)
2415;2749;132;f;Substation;DK;f;POINT(9.64599600000001 56.800878)
2416;2750;132;f;Substation;DK;f;POINT(8.85498000000001 57.034752)
2417;2751;132;f;Substation;DK;f;POINT(8.481445 56.788845)
2418;2752;132;f;Substation;DK;f;POINT(8.613281 56.474628)
2419;2753;132;f;Substation;DK;f;POINT(9.063721 56.511018)
2420;2754;132;f;Substation;DK;f;POINT(9.62402299999999 56.377419)
2421;2755;132;f;Substation;DK;f;POINT(8.624268 56.316537)
2422;2755;380;f;Substation;DK;f;POINT(8.624268 56.316537)
6826;7662;220;f;joint;#WERT!;;POINT(-3.175049 39.926588)
6827;7663;220;f;joint;#WERT!;;POINT(-3.63527965003571 41.0436367660845)
2423;2756;132;f;Substation;DK;f;POINT(8.624268 56.10881)
2424;2757;132;f;Substation;DK;f;POINT(8.55834999999999 55.875311)
2425;2758;132;f;Substation;DK;f;POINT(8.87695299999999 55.862982)
2426;2759;132;f;Substation;DK;f;POINT(8.613281 55.658996)
2427;2760;132;f;Hard coal;DK;f;POINT(8.492432 55.478853)
2428;2761;132;f;Substation;DK;f;POINT(8.668213 55.478853)
2429;2762;132;f;Substation;DK;f;POINT(8.843994 55.310391)
2430;2763;132;f;Substation;DK;f;POINT(8.86596699999999 55.072078)
2431;2764;132;f;Substation;DK;f;POINT(8.843994 55.491304)
2432;2764;220;f;Substation;DK;f;POINT(8.843994 55.491304)
2433;2764;380;f;Substation;DK;f;POINT(8.843994 55.491304)
2434;2765;132;f;Substation;DK;f;POINT(9.43725600000001 55.291628)
2435;2766;132;f;Substation;DK;f;POINT(9.228516 55.478853)
2436;2767;132;f;Substation;DK;f;POINT(9.228516 55.936895)
2437;2767;380;f;Substation;DK;f;POINT(9.228516 55.936895)
2438;2768;132;f;Substation;DK;f;POINT(9.92065400000001 54.927142)
2439;2769;132;f;Substation;DK;f;POINT(9.42627000000001 55.516192)
2440;2770;132;f;Substation;DK;f;POINT(9.547119 55.745666)
2441;2771;132;f;Substation;DK;f;POINT(9.503174 55.590763)
2442;2771;380;f;Substation;DK;f;POINT(9.503174 55.590763)
2443;2772;132;f;Substation;DK;f;POINT(10.096436 55.491304)
2444;2773;132;f;Substation;DK;f;POINT(10.250244 55.254077)
2445;2774;132;f;Substation;DK;f;POINT(9.591064 55.360381)
2446;2775;132;f;Substation;DK;f;POINT(10.096436 55.416544)
2447;2775;380;f;Substation;DK;f;POINT(10.096436 55.416544)
2448;2776;132;f;Substation;DK;f;POINT(10.041504 55.986092)
2449;2776;380;f;Substation;DK;f;POINT(10.041504 55.986092)
2450;2777;132;f;Substation;DK;f;POINT(9.84374999999999 56.0475)
6828;7663;380;f;joint;#WERT!;;POINT(-3.63527965003571 41.0436367660845)
6829;7664;220;f;joint;#WERT!;;POINT(-5.00820106698041 40.6126726376625)
2451;2778;132;f;Substation;DK;f;POINT(10.195312 56.157788)
2452;2779;132;f;Substation;DK;f;POINT(9.63501 56.212814)
2453;2780;132;f;Substation;DK;f;POINT(10.217285 56.426054)
2454;2781;132;f;Substation;DK;f;POINT(10.030518 56.474628)
2455;2782;132;f;Substation;DK;f;POINT(8.99780299999999 56.151669)
2456;2783;132;f;Substation;DK;f;POINT(9.63501 56.46856)
2457;2783;380;f;Substation;DK;f;POINT(9.63501 56.46856)
2458;2784;132;f;Substation;DK;f;POINT(10.601807 55.078367)
2459;2785;132;f;Substation;DK;f;POINT(11.645508 55.869147)
2460;2786;132;f;Substation;DK;f;POINT(11.546631 55.720923)
2461;2787;132;f;Hard coal;DK;f;POINT(11.085205 55.658996)
2462;2787;380;f;Hard coal;DK;f;POINT(11.085205 55.658996)
2463;2788;132;f;Substation;DK;f;POINT(11.348877 55.453941)
2464;2789;132;f;Substation;DK;f;POINT(11.78833 55.441479)
2465;2790;132;f;Substation;DK;f;POINT(11.766357 55.222757)
2466;2791;132;f;Substation;DK;f;POINT(11.293945 55.21649)
2467;2792;132;f;Substation;DK;f;POINT(11.66748 55.547281)
2468;2793;132;f;Substation;DK;f;POINT(12.030029 55.354135)
2469;2794;132;f;Substation;DK;f;POINT(11.986084 55.497527)
2470;2795;132;f;Substation;DK;f;POINT(11.195068 54.870285)
2471;2796;132;f;Substation;DK;f;POINT(11.502686 54.718275)
2472;2797;132;f;Substation;DK;f;POINT(11.711426 54.781682)
2473;2798;132;f;Substation;DK;f;POINT(11.920166 54.85764)
2474;2799;132;f;Substation;DK;f;POINT(11.964111 54.756331)
2475;2800;132;f;Substation;DK;f;POINT(11.931152 55.128649)
2476;2801;132;f;Substation;DK;f;POINT(11.898193 55.291628)
2477;2802;132;f;Substation;DK;f;POINT(12.106934 55.609384)
2478;2803;;t;Converter Station;DK;f;POINT(11.964111 55.422779)
6830;7664;380;f;joint;#WERT!;;POINT(-5.00820106698041 40.6126726376625)
6831;7665;220;f;joint;#WERT!;;POINT(-4.93785845746592 40.1219636846647)
2479;2804;132;f;Substation;DK;f;POINT(12.23877 55.764213)
2480;2804;380;f;Substation;DK;f;POINT(12.23877 55.764213)
2481;2805;132;f;Substation;DK;f;POINT(12.392578 55.764213)
2482;2806;132;f;Fossil oil;DK;f;POINT(11.887207 55.819802)
2483;2806;380;f;Fossil oil;DK;f;POINT(11.887207 55.819802)
2484;2807;132;f;Substation;DK;f;POINT(12.227783 55.912273)
2485;2808;132;f;Substation;DK;f;POINT(12.469482 55.936895)
2486;2809;380;f;Substation;DK;f;POINT(12.381592 55.943048)
2487;2810;132;f;Substation;DK;f;POINT(12.568359 55.795105)
2488;2810;380;f;Substation;DK;f;POINT(12.568359 55.795105)
2489;2811;132;f;Substation;DK;f;POINT(12.524414 55.733296)
2490;2812;132;f;Substation;DK;f;POINT(12.315674 55.671389)
2491;2812;220;f;Substation;DK;f;POINT(12.315674 55.671389)
2492;2812;380;f;Substation;DK;f;POINT(12.315674 55.671389)
2493;2813;132;f;Substation;DK;f;POINT(12.359619 55.615589)
2494;2814;132;f;Substation;DK;f;POINT(12.062988 55.96765)
2495;2815;132;f;Substation;DK;f;POINT(8.580322 56.944974)
2496;2816;132;f;Substation;DK;f;POINT(10.217285 57.06463)
2497;2817;132;f;Substation;DK;f;POINT(9.93164099999999 56.968936)
2498;2818;132;f;Substation;DK;f;POINT(9.063721 57.06463)
2499;2819;132;f;Substation;DK;f;POINT(9.43725600000001 57.112385)
2500;2820;132;f;Substation;DK;f;POINT(9.810791 57.148161)
2501;2821;132;f;Substation;DK;f;POINT(9.77783200000001 57.094484)
2502;2822;132;f;Substation;DK;f;POINT(10.019531 57.106419)
2503;2822;380;f;Substation;DK;f;POINT(10.019531 57.106419)
2504;2823;132;f;Substation;DK;f;POINT(10.05249 56.998867)
2505;2824;132;f;Substation;DK;f;POINT(9.83276399999999 56.878999)
2506;2824;380;f;Substation;DK;f;POINT(9.83276399999999 56.878999)
2507;2825;132;f;Substation;DK;f;POINT(9.470215 56.426054)
2508;2826;132;f;Substation;DK;f;POINT(10.195312 56.273861)
2509;2826;220;f;Substation;DK;f;POINT(10.195312 56.273861)
2510;2826;380;f;Substation;DK;f;POINT(10.195312 56.273861)
2511;2827;132;f;Substation;DK;f;POINT(10.217285 56.212814)
2512;2828;132;f;Substation;DK;f;POINT(10.458984 56.389584)
2513;2829;132;f;Substation;DK;f;POINT(10.876465 56.450349)
2514;2830;380;f;Fossil gas;DK;f;POINT(9.547119 55.491304)
2515;2831;132;f;Substation;DK;f;POINT(9.66796899999999 55.509971)
2516;2832;132;f;Substation;DK;f;POINT(8.99780299999999 55.466399)
2517;2833;132;f;Substation;DK;f;POINT(10.415039 55.391592)
2518;2834;132;f;Substation;DK;f;POINT(10.426025 55.441479)
2519;2835;132;f;Substation;DK;f;POINT(10.513916 55.372868)
2520;2835;380;f;Substation;DK;f;POINT(10.513916 55.372868)
2521;2836;380;f;Mixed fuels;DK;f;POINT(10.601807 55.460171)
2522;2837;132;f;Substation;DK;f;POINT(9.821777 57.237449)
2523;2838;132;f;Substation;DK;f;POINT(9.83276399999999 55.869147)
2524;2839;132;f;Substation;DK;f;POINT(11.964111 55.447711)
2525;2839;220;f;Substation;DK;f;POINT(11.964111 55.447711)
2526;2839;380;f;Substation;DK;f;POINT(11.964111 55.447711)
2527;2840;132;f;Substation;DK;f;POINT(12.150879 55.739482)
2528;2841;380;f;Substation;DK;f;POINT(12.414551 55.646599)
2529;2842;132;f;Substation;DK;f;POINT(9.327393 55.875311)
2530;2843;132;f;Substation;DK;f;POINT(12.568359 56.041363)
2531;2844;132;f;Substation;DK;f;POINT(10.096436 56.212814)
2532;2845;132;f;Substation;DK;f;POINT(11.799316 55.153766)
2533;2846;132;f;Substation;DK;f;POINT(11.854248 54.927142)
2534;2847;132;f;Substation;DK;f;POINT(8.19580100000001 56.474628)
6832;7666;220;f;joint;#WERT!;;POINT(-4.70270342625121 40.4304957928003)
2535;2848;132;f;Substation;DK;f;POINT(10.096436 56.650187)
2536;2849;380;f;Substation;DK;f;POINT(11.206055 55.547281)
2537;2850;132;f;Substations + Power Plants;DK;f;POINT(12.579346 55.665193)
2538;2851;;t;Converter Station;DK;f;POINT(11.195068 55.528631)
2539;2852;;t;Converter Station;DK;f;POINT(10.579834 55.360381)
2540;2853;132;f;Wind farm;DK;f;POINT(7.80029300000001 55.497527)
2541;2854;132;f;Wind farm;DK;f;POINT(7.75634799999999 55.683779)
2542;2855;132;f;Substation;DK;f;POINT(9.77783200000001 55.621793)
2543;2856;132;f;Mixed fuels;DK;f;POINT(10.360107 56.26166)
2544;2856;380;f;Mixed fuels;DK;f;POINT(10.360107 56.26166)
2545;2857;220;f;Wind farm;DK;f;POINT(11.162109 56.656226)
2546;2858;132;f;Substation;DK;f;POINT(11.898193 54.990222)
2547;2860;300;f;Oil shale;EE;f;POINT(27.751465 59.147769)
2548;2861;300;f;Substation;EE;f;POINT(24.378662 59.394772)
2549;2862;300;f;Substation;EE;f;POINT(24.686279 58.378679)
2550;2863;220;f;Substation;EE;f;POINT(24.499512 59.159036)
2551;2863;300;f;Substation;EE;f;POINT(24.499512 59.159036)
2552;2864;300;f;Substation;EE;f;POINT(24.807129 59.344395)
2553;2865;300;f;Substation;EE;f;POINT(25.202637 58.921664)
2554;2866;300;f;Substation;EE;f;POINT(26.564941 58.361394)
2555;2867;220;f;Substation;EE;f;POINT(26.499023 59.445075)
2556;2867;300;f;Substation;EE;f;POINT(26.499023 59.445075)
2557;2868;300;f;Substation;EE;f;POINT(25.740967 59.389178)
2558;2869;;t;Converter Station;EE;f;POINT(26.477051 59.484148)
2559;2870;220;f;Hydro run of river & pondage;FI;f;POINT(26.773682 66.377158)
2560;2872;380;f;Substation;FI;f;POINT(21.906738 63.030057)
2561;2873;220;f;Hydro run of river & pondage;FI;f;POINT(27.399902 66.451887)
6833;7667;220;f;joint;#WERT!;;POINT(-4.65986912163722 40.4811956898361)
6834;7668;220;f;joint;#WERT!;;POINT(-4.53647384574849 39.874818165706)
2562;2874;220;f;Hydro run of river & pondage;FI;f;POINT(25.718994 66.412352)
2563;2877;220;f;Hydro run of river & pondage;FI;f;POINT(24.89502 65.995681)
2564;2878;380;f;Substation;FI;f;POINT(24.609375 65.879215)
2565;2879;380;f;Substation;FI;f;POINT(24.411621 65.780251)
2566;2880;220;f;Substation;FI;f;POINT(27.026367 66.328685)
2567;2880;380;f;Substation;FI;f;POINT(27.026367 66.328685)
2568;2881;220;f;Substation;FI;f;POINT(28.45459 64.58147)
2569;2882;220;f;Hydro run of river & pondage;FI;f;POINT(26.8396 64.557881)
2570;2883;220;f;Hydro run of river & pondage;FI;f;POINT(26.520996 64.760075)
2571;2884;220;f;Hydro run of river & pondage;FI;f;POINT(26.114502 64.778807)
2572;2885;380;f;Substation;FI;f;POINT(25.806885 64.970064)
2573;2886;220;f;Substation;FI;f;POINT(26.05957 64.965416)
2574;2886;380;f;Substation;FI;f;POINT(26.05957 64.965416)
2575;2887;380;f;Substation, under construction;FI;t;POINT(24.521484 64.425408)
2576;2888;220;f;Fossil oil;FI;f;POINT(25.334473 64.048171)
2577;2889;380;f;Substation;FI;f;POINT(27.202148 64.101007)
2578;2890;380;f;Substation;FI;f;POINT(27.58667 63.154355)
2579;2891;220;f;Substation;FI;f;POINT(24.290771 62.975198)
2580;2891;380;f;Substation;FI;f;POINT(24.290771 62.975198)
2581;2892;220;f;Substation;FI;f;POINT(22.631836 62.789912)
2582;2892;380;f;Substation;FI;f;POINT(22.631836 62.789912)
2583;2893;380;f;Substation;FI;f;POINT(26.026611 62.339411)
2584;2894;380;f;Substation;FI;f;POINT(27.762451 62.26281)
2585;2895;380;f;Substation;FI;f;POINT(22.104492 61.48076)
2586;2896;;t;Converter Station;FI;f;POINT(21.818848 60.914414)
2587;2897;380;f;Substation;FI;f;POINT(21.895752 60.919755)
2588;2898;380;f;Substation;FI;f;POINT(23.57666 60.82885)
6835;7669;220;f;joint;#WERT!;;POINT(-4.55785878260909 39.8655859511406)
2589;2899;380;f;Substation;FI;f;POINT(24.916992 60.909073)
2590;2900;380;f;Substation;FI;f;POINT(25.037842 60.576175)
2591;2901;380;f;Substation;FI;f;POINT(24.927979 60.332386)
2592;2902;380;f;Substation;FI;f;POINT(25.213623 60.38129)
2593;2903;380;f;Substation;FI;f;POINT(24.082031 61.517456)
2594;2904;220;f;Substation;FI;f;POINT(25.180664 62.26281)
2595;2905;220;f;Substation;FI;f;POINT(25.246582 61.882048)
2596;2906;380;f;Substation;FI;f;POINT(25.158691 61.856149)
2597;2907;380;f;Substation;FI;f;POINT(24.65332 60.207075)
2598;2908;380;f;Nuclear;FI;f;POINT(26.290283 60.419276)
2599;2909;380;f;Substation;FI;f;POINT(25.664062 60.46805)
2600;2910;380;f;Substation;FI;f;POINT(26.619873 60.866312)
2601;2911;380;f;Substation;FI;f;POINT(27.059326 60.737686)
2602;2912;380;f;Substation;FI;f;POINT(27.91626 60.893045)
2603;2913;220;f;Substation;FI;f;POINT(23.148193 63.840668)
2604;2913;380;f;Substation;FI;f;POINT(23.148193 63.840668)
2605;2914;380;f;Substation;FI;f;POINT(22.456055 60.522158)
2606;2915;380;f;Brown coal/Lignite;FI;f;POINT(23.818359 60.048389)
2607;2916;380;f;Substation;FI;f;POINT(27.301025 61.491249)
2608;2917;380;f;Substation;FI;f;POINT(22.91748 60.364997)
2609;2918;380;f;Substation;FI;f;POINT(22.818604 61.180329)
2610;2919;380;f;Substation;FI;f;POINT(24.960938 64.009682)
2611;2920;380;f;Substation;FI;f;POINT(24.191895 60.305185)
2612;2921;;t;Converter Station;FI;f;POINT(24.65332 60.168842)
2613;2924;132;t;Brown coal/Lignite;FI;f;POINT(22.302246 60.435542)
2614;2933;;t;Converter Station;FI;f;POINT(25.64209 60.440963)
2615;2938;380;f;Brown coal/Lignite;FI;f;POINT(21.665039 61.554109)
6836;7670;220;f;joint;#WERT!;;POINT(-5.05371100000001 40.580585)
6837;7671;220;f;joint;#WERT!;;POINT(-6.9426786342208 37.2996564747785)
2616;2941;380;f;Nuclear;FI;f;POINT(21.544189 61.127325)
2617;2943;220;f;Brown coal/Lignite;DE;f;POINT(7.03125 49.339441)
2618;2944;220;f;Brown coal/Lignite;DE;f;POINT(6.71264599999999 51.549751)
2619;2944;380;f;Brown coal/Lignite;DE;f;POINT(6.71264599999999 51.549751)
2620;2947;220;f;Substation;DE;f;POINT(8.129883 53.520717)
2621;2950;220;f;Substation;DE;f;POINT(8.536377 49.696062)
2622;2950;380;f;Substation;DE;f;POINT(8.536377 49.696062)
2623;2953;220;f;Brown coal/Lignite;DE;f;POINT(8.92089799999999 52.173932)
2624;2954;220;f;Fossil gas;DE;f;POINT(8.32763700000001 53.107217)
2625;2955;220;f;Brown coal/Lignite;DE;f;POINT(8.55834999999999 53.100621)
2626;2956;220;f;Fossil gas;DE;f;POINT(9.16259800000001 52.52959)
2627;2956;380;f;Fossil gas;DE;f;POINT(9.16259800000001 52.52959)
2628;2957;380;f;Substation;DE;f;POINT(9.42627000000001 51.937492)
2629;2958;220;f;Nuclear;DE;f;POINT(9.38232400000001 53.826597)
2630;2958;380;f;Nuclear;DE;f;POINT(9.38232400000001 53.826597)
2631;2959;220;f;Hydro pure pump storage;DE;f;POINT(9.93164099999999 51.815407)
2632;2961;220;f;Substation;DE;f;POINT(10.184326 52.247983)
2633;2963;220;f;Brown coal/Lignite;DE;f;POINT(10.447998 52.119999)
2634;2964;380;f;Brown coal/Lignite;DE;f;POINT(10.964355 52.113252)
2635;2967;380;f;Brown coal/Lignite;DE;f;POINT(12.480469 51.316881)
2636;2968;380;f;Brown coal/Lignite;DE;f;POINT(11.942139 51.392351)
2637;2969;380;f;Hard coal;DE;f;POINT(12.930908 52.462704)
2638;2983;380;f;Substation;DE;f;POINT(9.36035199999999 49.908787)
2639;2995;220;f;Hydro run of river & pondage;AT;f;POINT(13.656006 48.494768)
2640;3013;380;f;Hydro pure pump storage;DE;f;POINT(7.877197 47.709762)
6838;7672;380;f;joint;#WERT!;;POINT(-8.29248061533449 41.2067624462364)
6839;7673;220;f;joint;#WERT!;;POINT(-8.60229514783791 41.1621139595275)
2641;3016;220;f;Substation;DE;f;POINT(6.679688 49.353756)
2642;3017;220;f;Substation;DE;f;POINT(6.624756 49.432413)
2643;3018;220;f;Substation;DE;f;POINT(6.74560499999999 49.460984)
2644;3018;380;f;Substation;DE;f;POINT(6.74560499999999 49.460984)
2645;3019;220;f;Substation;DE;f;POINT(6.26220699999999 49.993615)
2646;3020;220;f;Substation;DE;f;POINT(6.52587899999999 49.965356)
2647;3020;380;f;Substation;DE;f;POINT(6.52587899999999 49.965356)
2648;3021;220;f;Substation;DE;f;POINT(6.64672900000001 49.688955)
2649;3022;380;f;Substation;DE;f;POINT(6.56982399999999 50.401515)
2650;3023;220;f;Substation;DE;f;POINT(7.71240200000001 48.100095)
2651;3023;380;f;Substation;DE;f;POINT(7.71240200000001 48.100095)
2652;3024;220;f;Substation;DE;f;POINT(7.93212900000001 47.598755)
2653;3024;380;f;Substation;DE;f;POINT(7.93212900000001 47.598755)
2654;3025;220;f;Substation;DE;f;POINT(8.15185500000001 47.709762)
2655;3025;380;f;Substation;DE;f;POINT(8.15185500000001 47.709762)
2656;3026;220;f;Substation;DE;f;POINT(8.20678699999999 47.650588)
2657;3026;380;f;Substation;DE;f;POINT(8.20678699999999 47.650588)
2658;3028;220;f;Substation;DE;f;POINT(7.877197 48.502048)
2659;3029;220;f;Substation;DE;f;POINT(7.70141600000001 49.403825)
2660;3029;380;f;Substation;DE;f;POINT(7.70141600000001 49.403825)
2661;3030;380;f;Substation;DE;f;POINT(7.26196300000001 49.425267)
2662;3031;220;f;Substation;DE;f;POINT(6.943359 49.389524)
2663;3031;380;f;Substation;DE;f;POINT(6.943359 49.389524)
2664;3032;220;f;Substation;DE;f;POINT(7.36083999999999 49.325122)
2665;3033;220;f;Substation;DE;f;POINT(7.00927699999999 50.092393)
2666;3034;220;f;Substation;DE;f;POINT(7.382812 50.373496)
2667;3034;380;f;Substation;DE;f;POINT(7.382812 50.373496)
2668;3035;220;f;Substation;DE;f;POINT(7.58056600000001 50.324423)
2669;3035;380;f;Substation;DE;f;POINT(7.58056600000001 50.324423)
2670;3036;380;f;Substation;DE;f;POINT(8.41552700000001 49.203243)
2671;3037;220;f;Substation;DE;f;POINT(8.23974600000001 48.763431)
2672;3038;380;f;Substation;DE;f;POINT(8.42651399999999 48.994636)
2673;3039;220;f;Substation;DE;f;POINT(8.32763700000001 49.009051)
2674;3039;380;f;Substation;DE;f;POINT(8.32763700000001 49.009051)
2675;3040;220;f;Substation;DE;f;POINT(7.72338899999999 49.79545)
2676;3041;220;f;Substation;DE;f;POINT(8.349609 50.035974)
2677;3041;380;f;Substation;DE;f;POINT(8.349609 50.035974)
2678;3042;380;f;Substation;DE;f;POINT(8.393555 49.901711)
2679;3043;380;f;Substation;DE;f;POINT(8.10791000000001 50.394512)
2680;3044;220;f;Substation;DE;f;POINT(6.78955099999999 51.096623)
2681;3044;380;f;Substation;DE;f;POINT(6.78955099999999 51.096623)
2682;3045;380;f;Substation;DE;f;POINT(6.547852 50.993014)
2683;3046;380;f;Substation;DE;f;POINT(6.273193 50.833698)
2684;3047;380;f;Substation;DE;f;POINT(6.240234 50.916887)
2685;3048;380;f;Substation;DE;f;POINT(6.47094700000001 50.833698)
2686;3049;380;f;Substation;DE;f;POINT(6.51489300000001 50.930738)
2687;3050;220;f;Substation;DE;f;POINT(6.679688 50.993014)
2688;3050;380;f;Substation;DE;f;POINT(6.679688 50.993014)
2689;3051;220;f;Substation;DE;f;POINT(6.37207 51.220647)
2690;3051;380;f;Substation;DE;f;POINT(6.37207 51.220647)
2691;3052;220;f;Substation;DE;f;POINT(6.70165999999999 51.165567)
2692;3053;380;f;Substation;DE;f;POINT(6.547852 51.062113)
2693;3054;380;f;Substation;DE;f;POINT(6.624756 51.11042)
2694;3055;220;f;Substation;DE;f;POINT(6.580811 51.248163)
2695;3055;380;f;Substation;DE;f;POINT(6.580811 51.248163)
2696;3056;220;f;Substation;DE;f;POINT(6.60278300000001 51.344339)
2697;3056;380;f;Substation;DE;f;POINT(6.60278300000001 51.344339)
