scn_name,Projekt,Projekt_id,Startpunkt,Endpunkt,Spannung,s_nom ,cables,NOVA,geom
decommissioning_NEP2035_B2,P40,,,,380,1790,,,0105000020E610000001000000010200000039000000151450F234F22C40A86219D12CC74940151450F234F22C40A86219D12CC74940566FC3DE7AF32C40F657D98871C749401C9E5E29CBF42C4078B6476FB8C74940C841AE79FAF52C40B14DCF60F8C74940CB98CCC2E8F72C4014460E6CF0C749402EB3637EC9F92C406C6281AFE8C74940D608580630FC2C403512FCCADEC7494015CF34BCB4FC2C4053358B6198C7494078C6AD388BFD2C401CC0119326C7494053F5865682FC2C4018B08971A3C649406F13EE9579FB2C40CCD9965C20C64940C29B7F057AFA2C4059E1968FA4C54940CD9F257E7BF92C407AA86DC328C54940BF7E2D54A3F82C4060D09DBBB8C44940A621F47D82F52C407BA290099DC44940713A6E9D24F22C40675EB3017DC44940FA635A9BC6EE2C40DC114E0B5EC44940894A7E1F69EB2C4039831A193FC449401F9F35E444E82C401F2EDE3422C449402856FC9584E62C40D66A5908BCC34940E1A4C409A7E42C40D8FBE82F4FC349405B1CDF28C3E22C40B74604E3E0C249404809B07E22E12C40FF6CF5E681C24940701B576D48E12C40E4F2C418FDC14940CE5A65016EE12C40A59C798379C1494067F4A3E194E12C40EA08E066F1C04940F48304D6BBE12C40E31FB6F468C049400ACF9552E1E12C40F623EAAAE5BF4940798D02E907E22C40D69695815EBF4940E38E37F92DE22C4032DD3532D9BE4940902F46C950E22C4053FAF83A5FBE4940278D2CF41CE42C40B2362108EBBD4940951A35BADEE52C4004A5B27279BD494063E822CF3FE72C4043249E4720BD49408F2BE400B0E82C40084C9649C3BC4940EBDED4511FEA2C409618158266BC4940A34C593CABEB2C409A000D8002BC494055D0A39872EC2C403D629923D0BB4940917AF42B42EE2C4067D3B6065BBB4940D1A79F81A2EF2C408E3EE60302BB4940AF2BC13D2AF12C40B5E21B0A9FBA49401689096AF8F22C4097E9F2412ABA494002220E23CEF42C40F2E4E48FB3B94940035251AB9EF62C40B1B9B42B3EB949407936F5CB71F82C4041248D1BC8B84940EE693D320CFA2C40CFE7926060B84940DC0539DED3FB2C406922C731EDB74940577435C357FD2C40EF10B5238BB74940D02EDFFAB0FE2C40391E7DDD33B749408A69954F45002D40382163A4CDB64940BD00FBE8D4012D4042CCCA9B68B64940BE5708066B032D401DCBBBEA01B64940E975D54D73042D4045A40117BFB549405FE27E7676042D403E0AD7A370B54940BBFF7EE7CD032D403BEBAE473CB54940BBFF7EE7CD032D403BEBAE473CB54940
decommissioning_NEP2035_B2,P216,,,,220,520,,,0105000020E610000001000000010200000047000000A349BD022C492A408FB16E17F5F34A40A349BD022C492A408FB16E17F5F34A40042B3D89BE492A40F3E670ADF6F34A408BA3175A424B2A408FB9217CDEF34A40059376FE484C2A40E58810B287F34A408E51E806544D2A40370994032CF34A4081E5AD5F554E2A40BCFAC275D6F24A405D73A2B83E4F2A40DA2846F185F24A4074B279C14C502A403E70DFB42AF24A408281D6B26B512A40AF997CB3CDF14A40E2E82ADD5D532A4000766EDA8CF14A408024366964552A40464EBA884AF14A40FE09D39C61572A40736E6EA708F14A40E89CE96F53592A409450FA42C8F04A4021A3F265585B2A402D6F586485F04A40763D2C2F545D2A40A8B68AB443F04A400E7448C55A5F2A40C40F296101F04A407E8DC98745612A40E51FC720C1EF4A407A7C314A86622A40B4D8DC8772EF4A401BC3F759C0632A40B2E1444F25EF4A40FF72D2A00D652A40F9EA9914D5EE4A403B59C57652662A40BC57529385EE4A409F2287889B672A40EB04341136EE4A405C8AF557D9682A40E3C62DE6E7ED4A409E0546031D6A2A402B32DF6696ED4A40795DBF60376C2A4052989C7F60ED4A409BDF7A5E3B6E2A40AE0BE47E2CED4A409C78623145702A408437FF0AF4EC4A40B18BA2073E722A4009E23C9CC0EC4A406C98A1F144742A40B4CAF1AF8AEC4A40AC5ED9603C762A40EC39443756EC4A401205E91846782A403748D27F20EC4A4051638C59407A2A40702DEE9AEBEB4A40069A7400697C2A40884ECFBBB1EB4A408F4D3CB1987E2A40E1BA624678EB4A40485744A8AD802A40AA1E1FE340EB4A405DDA159FA7822A404E1652D90BEB4A40C77B1F589F842A406910D54AD7EA4A408558479FA0862A40F555A824A1EA4A40565925A2A9882A402E358CCC6DEA4A40724A8AD9DC8A2A409B2A734E47EA4A40F9FA5A971A8D2A40EF4D1DF521EA4A40A9F68EBF598F2A40795677D1FCE94A403042C2418C912A4098947142D7E94A400C598231C7932A402E03CE52B2E94A40930953EF04962A4077363F598CE94A406C50EA8145982A40379A12FF66E94A4078555689689A2A40319A95ED43E94A40D3EA9A7FAA9C2A4063ED94B31CE94A40AD99C640E89E2A40ED6BB823F7E84A405FFD8E9724A12A40E32A0593D1E84A40E648C21957A32A404F1AB4A1ACE84A409A21FA5A3CA52A4033E4D87A86E84A40FFBA2E579AA72A40FF34A44055E84A404C02D4D4B2A92A405C751DAA29E84A4031FC96EFCFAB2A40C6A5CFB3FEE74A40EAD0E97937AE2A40730B02D0CDE74A40C2148A1986B02A409E5ECE119EE74A40F4F9CD69BBB22A409DB6EB4A70E74A4037983C5409B52A40CE3CB9A640E74A40D36FBAC040B72A40037A861513E74A4003CD8C237BB92A401B063DE5E2E64A405D1723B7CBBB2A406829B407B5E64A40BB46CB811EBE2A406EE2E47E87E64A405D3233D879C02A40C2E8A85956E64A400AC3DBDEC9C22A40879EDED627E64A4043DCE6D720C52A40FF4C73E1F6E54A40E02AF46679C72A4064BB31F3D3E54A40341DF0AFD4C92A400CA9EC05B0E54A40BDD0B76004CC2A40D1AF52E68BE54A40BDD0B76004CC2A40D1AF52E68BE54A40
decommissioning_NEP2035_B2,P216,,,,220,520,,,0105000020E6100000010000000102000000060000005DFB7C5EB6CC2A404AA85A77B0E54A405E9FDE31E1CC2A4007859C52B9E54A40D969FF5E65CC2A40D79B621FAEE54A40E3B08FA916CC2A401650A8A78FE54A40BDD0B76004CC2A40D1AF52E68BE54A40BDD0B76004CC2A40D1AF52E68BE54A40
decommissioning_NEP2035_B2,P216,,,,220,520,,,0105000020E610000001000000010200000004000000955FABA9D1442A4022BDF26ACAF34A40955FABA9D1442A4022BDF26ACAF34A40F7C9F6C6B5462A40646BC71EEBF34A40F7C9F6C6B5462A40646BC71EEBF34A40
decommissioning_NEP2035_B2,P216,,,,220,520,,,0105000020E610000001000000010200000006000000128AADA069112C40E29A96B3D2C04A40128AADA069112C40E29A96B3D2C04A40B7EFF6C54A112C408855174BECC04A4063F19BC24A112C405A428875F4C04A40C86E55C84B112C405DBF057EF9C04A40069D11A840112C40C725AAD601C14A40
decommissioning_NEP2035_B2,P216,,,,220,520,,,0105000020E610000001000000010200000004000000F7C9F6C6B5462A40646BC71EEBF34A40F7C9F6C6B5462A40646BC71EEBF34A40A349BD022C492A408FB16E17F5F34A40A349BD022C492A408FB16E17F5F34A40
decommissioning_NEP2035_B2,P216,,,,220,520,,,0105000020E6100000010000000102000000D60000002319C27ABC5F2840572718526BE84A4059D06A37B05F2840948C9C853DE84A402001ED58B660284087318E3633E84A40323CF6B358622840847291312DE84A40D6BECAEBD264284056421C9029E84A40DB0BBBDEEC65284029F114CD5EE84A401CD0D2156C672840F3B9C95EA5E84A4003F04FA912692840D7917E56F4E84A406FCCFCB49B6A2840DCE8ADCB3AE94A40A7DFCF3AF46B284026FF93BF7BE94A40C0588407726D284055450257C3E94A4087D6D4C3E16E2840C217265305EA4A404E542580517028404CF784364AEA4A408E226B0DA5722840052ED9C23DEA4A40121615713A752840D5A6FB4A31EA4A40F08E8CD5E6772840B9EC6BB823EA4A403605323B8B7A2840022C973215EA4A402648B6042A7D28404F22C2BF08EA4A40ECD74235CA7F2840A97EEF80FCE94A401C5A09826C822840091456CFEEE94A404E4464FD0B852840CFB6E402E1E94A403FEF7CF5A7872840E1945E40D4E94A40B0181AF44A8A28406B1F3C24C6E94A40F4BE96FCF48C28409C02F456B8E94A401015996F338F284061298183ACE94A4024C852358B91284025500EB0A0E94A4011983DBFDE93284050C1864C9EE94A4050FEEE1D359628405D2DC1F39CE94A40090D0E40B4982840C3B6EADF9AE94A403D62F4DC429B2840940A743799E94A406F4C4F58E29D2840D19E268E97E94A40E075EC5685A0284044948A2194E94A405037F5262BA32840A36EB1EC93E94A40145FED28CEA528402DBA505491E94A40D9E66B3B12A828406A4E03AB8FE94A4065726A6798AA2840895979138DE94A4093848E67E1AC284095C5B3BA8BE94A40FA32AC3D47AF2840C0362C5789E94A408FCC7E38A3B128404906CAB788E94A400FDA0649FAB32840B6C82C3185E94A40C042E6CAA0B628405237065383E94A40A66F88A70DB9284058F844E8B1E94A400C1BAF8A81BB2840E15520C4DFE94A409EE45828E3BD28402AE44A3D0BEA4A40B8D2C66C24C028407A2178D734EA4A40FC70355772C22840D548A69E60EA4A40CFE1B5A6D4C42840A6A036058DEA4A408C5E57DD34C72840A8203F1BB9EA4A402360BE068EC928400EAE6F16E5EA4A408B76700BF1CB28405C69633612EB4A40E1D0008349CE28402E37BD303EEB4A4075023F4FA8D028403B1DC87A6AEB4A409DD9AED007D32840007FE7CD97EB4A400385D5B37BD52840184FF344C6EB4A4083925DC4D2D72840555D763EF2EB4A401B97BBE01DDA284094E7B0B101EC4A404A11740F64DC28408DF337A110EC4A40DDDA1DADC5DE28409D55FA6420EC4A4044EED8BE36E128402F4E21FC30EC4A40695ABD1EA7E328400398327040EC4A4033BD699F33E6284053C9A59652EC4A40BF4868CBB9E82840FD17080264EC4A40C9EA56CF49EB28400D7ACAC573EC4A40E5486760E4ED28401CD6541685EC4A406D01463C7EF0284084D9041896EC4A40A1562CD90CF32840C3E73D84A7EC4A403822CE797CF52840A235F570B8EC4A4009F4D3C963F7284020EB4E1CE5EC4A40EDB0D35977F92840A3714D2613ED4A40ACF58FCF75FB28405620C4DF40ED4A40696A23E879FD284080FF9C386FED4A409F2287889BFF28402009A0BD9FED4A403FCD2445BF012940301004C8D0ED4A4031702F1FFF03294087191A4F04EE4A401798BAD001062940D53032B731EE4A402505BB0622082940E6AD5F5562EE4A40EF62505C440A294038763F5D93EE4A40BD900E0F610C2940B43396FAC3EE4A401C94D519840E294095FE147DF4EE4A403CBDF7DCAE102940C937802326EF4A4065F4ED6EAF122940F935EDBD53EF4A4056325B0DE4142940F1506FA186EF4A40F37684D3821729405A620A7B7FEF4A4063388DA3281A29404C4343B577EF4A409422E81EC81C2940567AB7C370EF4A405AB2744F681F29409612DD0E68EF4A407778190F0022294046A22B6C61EF4A407D47E8C2A32429409D908C8B59EF4A40559396804E27294030979EFA51EF4A40B3987DC3E9292940575D876A4AEF4A40CFF68D54842C29402BAF4B4343EF4A40D730E829172F2940818351A456EF4A40FE0461B88431294065E42CEC69EF4A4011B5238BEA332940FC091D2A7CEF4A402D13341C853629400A5A379490EF4A400F6DB6A80539294018B08971A3EF4A4013CCE20F503B29403FD8182AB5EF4A40B749A01C603D2940726CE289C5EF4A40609A7D795C3F2940ED8497E0D4EF4A4064F9A9E0A641294030213020C5EF4A40F9927CDB0244294003C067DAB4EF4A40CB9B68FC67462940C3BF63D3A5EF4A408342F3EFE9482940DEE2868494EF4A40E41AFA82714B2940341E5B8583EF4A40D2EDDBFFB64D294054F87D4974EF4A40403F428303502940BB50549165EF4A4012482EA46852294022AF624C55EF4A40011B1021AE54294072B1FDBF45EF4A408CA60E4D34572940CE1FD3DA34EF4A403E12E5C1CC592940D1ECBAB722EF4A407537F4BB555C2940A48BF27112EF4A4008019E59B75E2940A01FA1C101EF4A4028976B7649612940E2D8695A18EF4A40DA0242EBE163294072491F042EEF4A40DE697C70886629409673733B45EF4A408454E5D6FF682940BB1F01ED58EF4A4070BF3225486B2940872469ED6CEF4A405116BEBED66D29401DC81FB182EF4A40C34252B06B702940EE8387C498EF4A404C63C5BA027329406CD102B4ADEF4A40AB6BA3F08F7529402C6A300DC3EF4A404C83EC061B7829403E714A8AD9EF4A401E8CD827807A2940BF8BAD56DCEF4A40AA17D753067D29409BC937DBDCEF4A400820B589937F294017B1998DDFEF4A40F5EF9F13E78129404C901150E1EF4A40EF40F8AB5B842940F79FEBB1E3EF4A406910D54AD786294055FE1076E5EF4A404792205C01892940D8947549E6EF4A40549F9A81808B2940DD4B755CE8EF4A409A1540E7248E2940885B4FBEEAEF4A405F3D38E9C7902940934550EBECEF4A40640C079D6B93294050786407F0EF4A40649813B4C99529402CB6EE8BF0EF4A404D90C7C2C697294011108244C9EF4A4042A154B1E7992940F1B84D5D9EEF4A4068052BF3FB9B29407181BA3775EF4A409882DA14349E2940E75F26E549EF4A402406CB225EA02940F7306AAD1EEF4A40CBEE13515DA22940DB00C7F9F6EE4A408F0EFE34A4A42940525B34AEC9EE4A40ED0ECE4CD5A629409887F13F9EEE4A40D1CBCDDCE8A8294053DED8FD74EE4A4092802C9F40AB2940710D220846EE4A40112620819AAD29406B7AF59617EE4A40EEA4749FD2AF29404C0F54D7EBED4A4023F54311F7B129405C5029C0C1ED4A40D7C3978922B42940D21A289595ED4A404F2BE0F9A0B629404B9D3699A7ED4A402031D52714B929400CE0771DBBED4A40C886C9AF7ABB294038C53E5CCDED4A403E867DF1FBBD2940DBDA673AE0ED4A40601F420180C0294013B06719F3ED4A405431DF0BDDC22940CE69BBAE04EE4A40110F176F1AC52940B3FEE08D16EE4A4082C6F1E8EBC629405F45460724EE4A4084BD892139C929400C32B89C01EE4A405D69BEEF84CB294082397AFCDEED4A40BA01FAD8B8CD294011977730BDED4A403EE2A139FCCF294094043CC49AED4A406FC4EE963FD22940C287122D79ED4A40144ABAC1ABD42940CA0D750E54ED4A4091ECB6B013D72940067987252FED4A4066C5CB2E73D9294066A0D7440BED4A40B6E4A727E2DB2940AE71EC8FE6EC4A40C2E9132F05DE2940F616C5611FED4A40587ECFFEF6DF29409B61FE6552ED4A40E504B7FF12E229401F9B898E89ED4A409F0EBFF627E429405C5029C0C1ED4A402B95A6F743E629405730E01BF9ED4A400B7F86376BE8294076560BEC31EE4A401887E93180EA294024FBD63D68EE4A40D290F12895EC29404AD0042F9FEE4A40B64DF1B8A8EE29402ED0494AD5EE4A4045A40117BFF02940417C050E0DEF4A40D0C254E9DDF22940809F71E140EF4A404CFDBCA948F529408FD9A38169EF4A40F722DA8EA9F72940A54C0FAF90EF4A407B0382EFECF92940C8A7B68AB4EF4A40D260095A37FC29407989FBD9D9EF4A407D86263F98FE29400CDCCBC7FFEF4A4052FA9D81EC002A40FF08C38025F04A400731862815032A404169A85148F04A403A16CA784A052A40ED93ED8D6BF04A40E7A6727F9A072A409FEBFB7090F04A4014510251E6092A40039255B6B4F04A40C1E1AA57360C2A40560F3DCED9F04A40CB7E82305C0E2A40203FC0FFFBF04A4020717E79B7102A402B38BC2022F14A40A7214F37F5122A40B949568F45F14A40272FD7474C152A408E5DA27A6BF14A4058AC866984172A4034C577BD8FF14A40016A0F20E8192A4077C3B64599F14A4079D15790661C2A4084DC4598A2F14A405A23CCFE8A1E2A40AF84494CABF14A40D12280400C212A4092A86109B5F14A40C2CD9838A8232A408D22B59ABFF14A4033F735374B262A40879C082CCAF14A40DF1F4A0F9E282A401E8535DFD2F14A405F2DD21FF52A2A4060837467DCF14A402BF812CF7E2D2A40251818C3E6F14A40CD1253D8FB2F2A406816574BF0F14A407195271076322A401555BFD2F9F14A40E2BEC40E19352A40999EB0C403F24A401BD58E8763362A40832D1B423AF24A4002F0F4EF9F372A4027BAD3426EF24A4031F8EA9914392A4079FBBD5EABF24A40ABBAA2EFC93A2A4027135C51EFF24A4075102A27903C2A40665C27E439F34A407C139E2BA53E2A40122510655EF34A40D3F2A89D06412A407A48E7B287F34A4075DA09E533432A409B3BFA5FAEF34A40955FABA9D1442A4022BDF26ACAF34A40955FABA9D1442A4022BDF26ACAF34A40
decommissioning_NEP2035_B2,P216,,,,220,520,,,0105000020E6100000010000000102000000C8000000BDD0B76004CC2A40D1AF52E68BE54A40BDD0B76004CC2A40D1AF52E68BE54A4071404B57B0CD2A403D60C37872E54A40A3B5A2CD71CE2A400DD3AD8D67E54A4043A8F7F994D02A40AE872F1345E54A40D839BCD694D22A402988708225E54A40B1805369D5D42A40406D54A703E54A40DF4EC7084DD72A4083F7FAFFDDE44A402874A8F0B1D92A401F3D34E2B8E44A40A4AE10B11CDC2A40BB3AB65494E44A4075B405DF8FDE2A4080A378F06EE44A404C901150E1E02A405DECACCC4AE44A40DE729AAA20E32A4017A7B5C425E44A40A549CE2E84E52A4077CE05E401E44A405DE15D2EE2E72A40D69931BBDDE34A40FE9DEDD11BEA2A40807FEFDBB5E34A4058CB9D9960EC2A40B8D7DD978EE34A40A31E4718ABEE2A4079D1579066E34A4037418AF0E5F02A4082ABE1C73DE34A40EEB83C3146F32A40986DA7AD11E34A405FA40689A3F52A40305E3D38E9E24A40B7662B2FF9F72A406375F574BFE24A40B9DB3F602FFA2A403CB13D6997E24A402DC203B97AFC2A4027721CD36EE24A40419D972FD4FE2A40CC8C6D0844E24A40113EEF213C012B40E114B1E31AE24A40F9D2252DA6032B40099E8C3BEFE14A400C83E8FF0B062B40C0571932C3E14A406075E44867082B405876C1E09AE14A40710DC74ED30A2B405C6B39E16FE14A407A1EDC9DB50B2B4002BC051214E14A40A070766B990C2B40C07CB262B8E04A404B7C49BE6D0D2B40B79F8CF161E04A4095F77134470E2B4018CF45E80CE04A4010069E7B0F0F2B40F46F97FDBADF4A404298DBBDDC0F2B400153060E68DF4A403B02B859BC102B40691D554D10DF4A40DA9E0F8585112B40DE1F949CB8DE4A405D8E57207A122B402B172AFF5ADE4A4083E0F1ED5D132B4006BD378600DE4A40DAEA724A40142B407DD11E2FA4DD4A40FD6CE4BA29152B4011FFB0A547DD4A4032FE220D13162B40823CBB7CEBDC4A40CECA51DBE1162B40DD0A613596DC4A406762BA10AB172B407289230F44DC4A4091847D3B89182B40E144F46BEBDB4A404D5766005E192B40F75ED78A91DB4A405A10CAFB381A2B405F09490B3CDB4A405FBA490C021B2B40662F8095E8DA4A407ECA3159DC1B2B406DB713DB93DA4A40562E54FEB51C2B40051A6CEA3CDA4A40AA68ACFD9D1D2B4077A565A4DED94A40D4E4187F911E2B40993FF04284D94A40FF7C5BB0541F2B40FBD005F52DD94A401A8F52094F202B40C843DFDDCAD84A403C8C497F2F212B40558E249C71D84A40394BC97212222B407FC3448314D84A4083E6CEA7E9222B400ABA62EBBED74A40D8BE805EB8232B403DB9A64066D74A4004B16CE690242B401E1CEC4D0CD74A40D5E4CEF176252B40AA32E774B4D64A40CF6E884C54262B404AEE55D059D64A40522FF83427272B40F373E89903D64A404D69FD2D01282B4043588D25ACD54A40F6A4A723DB282B40A5BB90B355D54A4083B4B574BB292B40C69162DBFDD44A40BC60CB86902A2B40658F5033A4D44A401CDBC6FA612B2B40D2E28C614ED44A403D2B69C5372C2B406F449CF3F8D34A407867EDB60B2D2B409B46EE44A4D34A40EA2D7997E62D2B40DA21FE614BD34A40A8203F1BB92E2B406DE7FBA9F1D24A40B1CCB62E902F2B40221B48179BD24A400005172B6A302B40D2915CFE43D24A407888DA9145312B4046D61A4AEDD14A40D432ADA81C322B4007B8205B96D14A4000259930F5322B409FC48C953DD14A4024456458C5332B401E4F7056E9D04A40CAB0E5F0A4342B40A7785C548BD04A40C4B81B446B352B403A27F6D03ED04A40D8B331C04F362B4040FCFCF7E0CF4A40AD1C5A643B372B40527FBDC282CF4A401926AEBE15382B40AF87E5852ACF4A4087191A4F04392B40ED4D0CC9C9CE4A40C944A56CEC392B404C3ACAC16CCE4A4021ED7F80B53A2B40D63E1D8F19CE4A40581F0F7D773B2B40F7370DF6CBCD4A40FF28EACC3D3C2B40F73878CB7ACD4A4003D369DD063D2B40F8E3F6CB27CD4A408696D0B8CB3D2B407A196AB9D8CC4A408CFB8F4C873E2B40C49F3C878DCC4A407FA83462663F2B401500E31934CC4A40D2B3B4AE2C402B402FC55565DFCB4A4074BB97FBE4402B40B91AD99596CB4A408B77DBE09F412B400F63D2DF4BCB4A402D7FBE2D58422B404792205C01CB4A40B9B29F200C432B40BBF3C473B6CA4A40056EDDCD53452B40BB7F2C4487CA4A404EA48F543A472B40F9C264AA60CA4A4098A7734529492B40E3699EC838CA4A4053B4722F304B2B401D5833D70ECA4A40CC28965B5A4D2B40B6824B6CE3C94A40DC65BFEE744F2B40614C9FC2B6C94A40A823DB5438512B4051340F6091C94A402B37514B73532B40D3F47E4864C94A40E8A4F78DAF552B40AFEC82C135C94A404241295AB9572B40185FB4C70BC94A40D7C8096EFF592B408F1B7E37DDC84A4059ADA7B1185C2B40FFB27BF2B0C84A4018B9A7AB3B5E2B40B68075C185C84A4000AE64C746602B408AA9995A5BC84A4068BC08AE4D622B403A3E5A9C31C84A40C2583A7A57642B40A3B08BA207C84A40ECFCDB65BF662B40AD6BB41CE8C74A4018D34CF73A692B408E93C2BCC7C74A403E78EDD2866B2B401BF9BCE2A9C74A409876C5E7A96D2B401E8F19A88CC74A40A7446D76FF6F2B40CEFE40B96DC74A401D7AE6406A722B40D8B969334EC74A40441F871CB6742B407099D36531C74A4033E36DA5D7762B404377499C15C74A4084A0A3552D792B40F370A719F7C64A4080BE2D58AA7B2B4069E2C226D7C64A40F0535568207E2B404A809A5AB6C64A4093718C648F802B40DD0A613596C64A400F4757E9EE822B40AC93331477C64A40948C9C853D852B40FCC6D79E59C64A404B5AF10D85872B4059A835CD3BC64A409E49F663EE892B4083DCEADE2FC64A408A25E5EE738C2B4089F2052D24C64A40136D228ED08E2B403547567E19C64A403FB2142411912B4028486C770FC64A404340193E7D932B40BD74931804C64A408D2B2E8ECA952B40C8D11C59F9C54A4042295AB917982B4009707A17EFC54A406629A3DB5C9A2B402005F467E4C54A4044E5BA849E9C2B400211E2CAD9C54A40792BA62D099F2B409DFA40F2CEC54A4012A7936C75A12B40F0C110DEC3C54A40C60666E0DBA32B40F5616298B8C54A40BE54C7855EA62B402B86504AADC54A40AFD007CBD8A82B40A8CCCD37A2C54A406E01FCAE63AB2B406C7D91D096C54A409BCC785BE9AD2B40A89201A08AC54A40F45BCF6B47B02B40CA3A1C5DA5C54A407E2480F67EB22B4028D30DB9BEC54A40833EECE0BBB42B40F79672BED8C54A40CFF9298E03B72B4020EE8F9CF1C54A40C57762D68BB92B40A69D9ACB0DC64A40FC5E9E29CFBB2B40D3BF249529C64A4095EC7D4F51BE2B40EE42739D46C64A40EAC59ADBCEC02B4092955F0663C64A40EE24C74219C32B40A94D41237DC64A409AB2785677C52B40CBF55BE097C64A4066B67581DCC72B4016A75A0BB3C64A406774513E4ECA2B4060387C77D0C64A408BF72D84E6CC2B408D9C853DEDC64A407E8857A368CF2B40F67A9C0E09C74A40418177F2E9D12B402F8D5F7825C74A4091CC34AB88D42B40BA40930E20C74A407EDAF2DB21D72B40AB5D13D21AC74A401FBC7669C3D92B4030D80DDB16C74A40BB980B0165DC2B40B1FD648C0FC74A40A0D4A8D1F5DE2B402A125D610BC74A403FE603029DE12B405D6622B605C74A405BA9B1CE42E42B40F47F588000C74A40D2657B3E14E62B4038C30DF8FCC64A40B74368A961E82B40A515DF50F8C64A40BB62EBBE08EB2B400DAB7823F3C64A4016C26A2C61ED2B4092AFA998EFC64A40677FA0DCB6EF2B400C26FE28EAC64A4092521A7B40F22B400FF62686E4C64A4082300109D4F42B409A1F24B0DEC64A404CC972124AF72B40A9DF85ADD9C64A4008A3A36659F92B40A6B7E45D9AC64A4034283F4E3DFB2B40F46DC1525DC64A4067B6D03A4FFD2B40399CF9D51CC64A404509449957FF2B402409675CDDC54A40D22D85515A012C40F78F2A2F9EC54A4019C3E62D68032C403B48991E5EC54A40AC8779A05F052C40F039B01C21C54A401704A09B47072C40B568A620E4C44A4086D272FB40092C40F9003851A6C44A40415DEEDD300B2C40CAC342AD69C44A402A55A2EC2D0D2C40D38BDAFD2AC44A40B377EBA1220F2C40AB9B8BBFEDC34A4069C7B20529112C40591822A7AFC34A40D79F692EDC122C408CF84ECC7AC34A403EDF60B9EF122C4063D3EF671DC34A40366FE6A100132C404969368FC3C24A4068599CD612132C40FD17080264C24A40C26ED8B628132C404979F71109C24A4046A79D503E132C40F5B40DEDADC14A40FBB7263850132C4094707C4853C14A40778E5C925E132C400D64874215C14A40CBC97A2068132C4079AF5A99F0C04A40FE22B2593F132C40FCC0FAE4CDC04A40CEB348C961122C40E68123DCBFC04A40128AADA069112C40E29A96B3D2C04A40128AADA069112C40E29A96B3D2C04A40
decommissioning_NEP2035_B2,P40,,,,380,1790,,,0105000020E610000001000000010200000007000000151450F234F22C40A86219D12CC74940151450F234F22C40A86219D12CC74940A046109D54F22C40F5064E6CF4C649401EBE96A13BF22C409A6A1CA0EAC649403BE2355431F22C4002704793E6C64940C88D6CF827F22C406F0498E8E2C649408F5F2377A5F12C4059D31456E3C64940
decommissioning_NEP2035_B2,P40,,,,380,1790,,,0105000020E610000001000000010200000004000000FF6B7DE426042D40EE046F76F4B44940E9F7FD9B17032D401A6B24AE08B54940BBFF7EE7CD032D403BEBAE473CB54940BBFF7EE7CD032D403BEBAE473CB54940
decommissioning_NEP2035_B2,P203,,,,220,520,,,0105000020E61000000100000001020000000500000050C35CF7FB721E40C871F101CBF2494050C35CF7FB721E40C871F101CBF2494003AB3473926F1E4099709EA003F34940B49DA51AAC6E1E409008D7EDFDF24940DB0CF7DCAF6D1E4097A6FE7905F34940
decommissioning_NEP2035_B2,P159,,,,220,520,,,0105000020E61000000100000001020000000800000040F032CFB7D620404B549F401ED14840559D1F9095D52040DD24ABC722D14840916DCFE27BD5204004AC55BB26D148405C960A8563D520408B0D277A2AD14840284FB4064AD520404E5997642ED14840D82E6D382CD52040169051F932D14840670E492D94D42040744DDC8541D14840670E492D94D42040744DDC8541D14840
decommissioning_NEP2035_B2,P161,,,,380,1790,,,0105000020E61000000100000001020000000D000000FB233CDADBEA21408A0562E4920A49404607C9A76CE92140C11C3D7E6F0A49402790C82D9CEA21404D73863D480A4940CA17B49080ED2140C4BD8D28480A4940FBCE2F4AD0EF2140D0F57D38480A4940C9AD49B725F2214010B1C1C2490A4940F7CB272B86F3214086AE44A0FA09494097E4805D4DF62140337216F6B40949402E56D4601AF62140ABD1AB014A09494043E90B21E7F52140414AECDADE0849404915C5ABACF521402C685A6265084940DD7C23BA67F521409A47FE60E0074940DD7C23BA67F521409A47FE60E0074940
